dataset,novelty,add_width,instance,inference_time,encoding,answer,encoding_time
2005-IJCAI,new,12,results/2005-ijcai/alarm-0010,0.4,d02,0.0130612,1.55
2005-IJCAI,old,,results/2005-ijcai/munin2-0006,2.52,cd05,Inf,5.14
2005-IJCAI,old,,results/2005-ijcai/pigs-0005,0.22,sbk05,1.41495e-73,1.67
2005-IJCAI,new,24,results/2005-ijcai/hailfinder-0008,5.08,cd05pp,0.0185981,1.06
2005-IJCAI,old,,results/2005-ijcai/hailfinder-0008,1.21,cd06,0.018598073056340415,1.23
2005-IJCAI,old,,results/2005-ijcai/pigs-0007,1.08,cd05,1.8982033120812027E-71,1.62
2005-IJCAI,old,,results/2005-ijcai/munin2-0001,1.71,cd06,Inf,4.46
2005-IJCAI,new,22,results/2005-ijcai/blockmap_05_03-0013,0.22,cd05pp,0.0524781,3.48
2005-IJCAI,old,,results/2005-ijcai/pathfinder-0013,1.87,d02,8.520272535354727E-7,23.04
2005-IJCAI,new,19,results/2005-ijcai/blockmap_05_03-0012,0.32,sbk05,0.0524781,2.06
2005-IJCAI,new,224,results/2005-ijcai/mildew-0002,1019.59,d02pp,,17.01
2005-IJCAI,new,22,results/2005-ijcai/students_03_02-0013,0.22,d02,0.401591,2.87
2005-IJCAI,old,,results/2005-ijcai/pathfinder-0002,0.08,sbk05,0.00207512,2.3
2005-IJCAI,old,,results/2005-ijcai/pigs-0004,1.64,cd06,,1.62
2005-IJCAI,new,21,results/2005-ijcai/students_03_02-0003,0.23,d02,0.032,1.68
2005-IJCAI,new,33,results/2005-ijcai/pigs-0005,0.69,d02pp,0,1.88
2005-IJCAI,new,21,results/2005-ijcai/mildew-0012,246.91,bklm16,0.385198,222.11
2005-IJCAI,new,21,results/2005-ijcai/mildew-0000,225.59,bklm16,0.221013,198.02
2005-IJCAI,new,55,results/2005-ijcai/munin1-0012,1009.93,d02,,2.2
2005-IJCAI,old,,results/2005-ijcai/tcc4f.obfuscated-0006,2.78,bklm16,0.684937,5.58
2005-IJCAI,new,12,results/2005-ijcai/alarm-0000,0.1,cd06pp,0.432163,0.79
2005-IJCAI,new,33,results/2005-ijcai/pigs-0005,6.6,cd06pp,0,2.2
2005-IJCAI,old,,results/2005-ijcai/mildew-0000,1.94,cd06,0.22101285749164246,58.73
2005-IJCAI,old,,results/2005-ijcai/alarm-0000,1.11,cd06,0.4372963413136867,1.47
2005-IJCAI,new,22,results/2005-ijcai/students_03_02-0013,0.2,sbk05,0.401591,2.81
2005-IJCAI,new,20,results/2005-ijcai/mastermind_03_08_03-0011,0.34,cd05pp,4.80902e-06,5.33
2005-IJCAI,new,20,results/2005-ijcai/mastermind_03_08_03-0001,0.39,cd05pp,5.37138e-10,4.12
2005-IJCAI,new,33,results/2005-ijcai/pigs-0000,2.73,cd06pp,3.87869e-07,2.17
2005-IJCAI,new,60,results/2005-ijcai/diabetes-0006,1019.35,d02pp,,41.17
2005-IJCAI,new,24,results/2005-ijcai/hailfinder-0006,1.38,d02pp,4.21046e-06,1.82
2005-IJCAI,old,,results/2005-ijcai/munin1-0001,2.43,cd05,2.7674259112743664E140,3.59
2005-IJCAI,old,,results/2005-ijcai/students_03_02-0013,0.08,sbk05,0.401591,1.63
2005-IJCAI,new,42,results/2005-ijcai/munin3-0013,1005.44,cd06pp,,13.03
2005-IJCAI,old,,results/2005-ijcai/water-0008,0.1,sbk05,0.0617444,1.37
2005-IJCAI,new,22,results/2005-ijcai/pigs-0007,0.78,bklm16,0,0.11
2005-IJCAI,new,38,results/2005-ijcai/water-0003,215.35,cd06pp,1e+12,1.65
2005-IJCAI,old,,results/2005-ijcai/students_03_02-0015,0.08,bklm16,0.4015913,3.12
2005-IJCAI,new,15,results/2005-ijcai/pathfinder-0006,14.57,bklm16,3.84039e-07,0.42
2005-IJCAI,old,,results/2005-ijcai/mastermind_03_08_03-0011,2.47,cd06,4.809015434160776E-6,5.11
2005-IJCAI,new,21,results/2005-ijcai/mastermind_03_08_03-0011,2.1,bklm16,4.80902e-06,0.37
2005-IJCAI,new,38,results/2005-ijcai/munin2-0006,1003.08,cd05pp,,20.14
2005-IJCAI,old,,results/2005-ijcai/mastermind_03_08_03-0010,0.04,sbk05,2.62275e-13,2.56
2005-IJCAI,old,,results/2005-ijcai/mastermind_03_08_03-0010,1.75,cd05,2.622745304794188E-13,2.82
2005-IJCAI,new,59,results/2005-ijcai/diabetes-0006,1281.46,sbk05,,6.01
2005-IJCAI,old,,results/2005-ijcai/blockmap_05_03-0004,0.11,bklm16,0.3644312,12.01
2005-IJCAI,new,24,results/2005-ijcai/hailfinder-0012,6.51,d02pp,1.91458e-08,1.63
2005-IJCAI,old,,results/2005-ijcai/mastermind_03_08_03-0010,1.52,d02,2.622745304794188E-13,2.48
2005-IJCAI,old,,results/2005-ijcai/munin1-0012,1058.14,sbk05,,2.11
2005-IJCAI,new,79,results/2005-ijcai/pathfinder-0002,1036.83,d02,,3.23
2005-IJCAI,new,33,results/2005-ijcai/pigs-0002,1.72,sbk05,0,1.72
2005-IJCAI,old,,results/2005-ijcai/hailfinder-0013,0.12,bklm16,,1002.11
2005-IJCAI,new,24,results/2005-ijcai/hailfinder-0006,1.68,sbk05,4.21046e-06,1.86
2005-IJCAI,old,,results/2005-ijcai/munin4-0007,1.43,d02,,1.35
2005-IJCAI,old,,results/2005-ijcai/munin2-0006,2.83,d02,Inf,11.6
2005-IJCAI,new,20,results/2005-ijcai/diabetes-0006,143.11,bklm16,9.4302e+90,3.69
2005-IJCAI,new,42,results/2005-ijcai/munin4-0009,388.46,sbk05,0,5.39
2005-IJCAI,new,19,results/2005-ijcai/mastermind_03_08_03-0010,0.36,d02pp,0,3.08
2005-IJCAI,old,,results/2005-ijcai/alarm-0007,0.24,bklm16,0.3292652,1.3
2005-IJCAI,new,42,results/2005-ijcai/munin4-0015,1045.46,d02,,7.29
2005-IJCAI,new,24,results/2005-ijcai/munin4-0001,102.15,bklm16,inf,0.74
2005-IJCAI,new,12,results/2005-ijcai/alarm-0008,0.08,cd05pp,0.0295095,0.79
2005-IJCAI,old,,results/2005-ijcai/pathfinder-0007,1.62,d02,0.0012460757436514073,34.91
2005-IJCAI,old,,results/2005-ijcai/mildew-0009,1.61,d02,0.007020026676630203,1003.24
2005-IJCAI,old,,results/2005-ijcai/mildew-0004,2.33,d02,2.5214375158917067E-6,1003.84
2005-IJCAI,new,33,results/2005-ijcai/pigs-0007,0.62,cd05pp,0,2.48
2005-IJCAI,old,,results/2005-ijcai/pathfinder-0002,1.08,cd06,0.0020751199603467386,1.7
2005-IJCAI,old,,results/2005-ijcai/alarm-0015,1.2,cd05,0.06918285515882665,1.44
2005-IJCAI,old,,results/2005-ijcai/water-0013,2.02,d02,8.273205577497345E10,25.33
2005-IJCAI,old,,results/2005-ijcai/pathfinder-0009,1.37,cd05,9.807425216700986E-4,2.83
2005-IJCAI,new,24,results/2005-ijcai/hailfinder-0014,14.19,d02pp,7.56206e-09,1.73
2005-IJCAI,old,,results/2005-ijcai/pigs-0004,0.12,bklm16,2.8299e-73,6.93
2005-IJCAI,old,,results/2005-ijcai/munin3-0007,0.09,bklm16,,0.77
2005-IJCAI,new,12,results/2005-ijcai/alarm-0000,0.05,cd05pp,0.437296,0.94
2005-IJCAI,old,,results/2005-ijcai/blockmap_05_03-0013,2.25,cd05,0.05247813411078718,2.65
2005-IJCAI,old,,results/2005-ijcai/hailfinder-0014,1.02,cd06,7.562288819096225E-9,1.28
2005-IJCAI,old,,results/2005-ijcai/blockmap_05_03-0012,1.4,cd06,0.052478134110787195,2.46
2005-IJCAI,old,,results/2005-ijcai/mildew-0000,1000.77,sbk05,,4.75
2005-IJCAI,new,20,results/2005-ijcai/munin2-0006,78.74,bklm16,inf,1.05
2005-IJCAI,new,38,results/2005-ijcai/munin2-0011,1029.62,d02pp,,6.4
2005-IJCAI,old,,results/2005-ijcai/water-0002,1.67,d02,9.999999999999999E11,382.6
2005-IJCAI,old,,results/2005-ijcai/mastermind_03_08_03-0001,1.9,cd05,5.371382384218495E-10,3.21
2005-IJCAI,new,24,results/2005-ijcai/hailfinder-0012,4.72,d02,1.90734e-08,1.65
2005-IJCAI,old,,results/2005-ijcai/mildew-0008,1.53,cd06,,1.2
2005-IJCAI,old,,results/2005-ijcai/diabetes-0006,0.04,bklm16,,4.25
2005-IJCAI,old,,results/2005-ijcai/munin4-0010,0.16,bklm16,,1.4
2005-IJCAI,old,,results/2005-ijcai/munin3-0002,2.56,d02,Inf,34.32
2005-IJCAI,new,57,results/2005-ijcai/munin1-0001,1010.75,cd06pp,,3.49
2005-IJCAI,new,10,results/2005-ijcai/tcc4f.obfuscated-0006,0.18,d02pp,0.723152,1.39
2005-IJCAI,old,,results/2005-ijcai/alarm-0015,0.63,cd06,0.06918285515882666,0.98
2005-IJCAI,old,,results/2005-ijcai/munin4-0015,1.46,cd06,,1.85
2005-IJCAI,new,22,results/2005-ijcai/blockmap_05_03-0012,0.22,d02pp,0.0524781,2.57
2005-IJCAI,new,38,results/2005-ijcai/munin2-0014,1019.3,d02,,3.19
2005-IJCAI,old,,results/2005-ijcai/hailfinder-0008,7.84,d02,0.01859807305634041,129.22
2005-IJCAI,old,,results/2005-ijcai/mildew-0012,1000.82,sbk05,,7.64
2005-IJCAI,old,,results/2005-ijcai/alarm-0000,0.19,bklm16,0.4048262,0.73
2005-IJCAI,new,19,results/2005-ijcai/munin3-0010,75.47,bklm16,inf,0.65
2005-IJCAI,new,24,results/2005-ijcai/munin4-0010,93.85,bklm16,inf,1.4
2005-IJCAI,new,19,results/2005-ijcai/blockmap_05_03-0000,0.22,d02pp,0.364431,2.37
2005-IJCAI,old,,results/2005-ijcai/pigs-0004,0.05,sbk05,2.8299e-73,2.56
2005-IJCAI,old,,results/2005-ijcai/blockmap_05_03-0000,1.28,cd05,0.36443148688046667,2.8
2005-IJCAI,old,,results/2005-ijcai/mildew-0000,0.13,bklm16,,1202.85
2005-IJCAI,old,,results/2005-ijcai/munin1-0010,16.21,d02,2.4805269954608292E144,328.59
2005-IJCAI,new,55,results/2005-ijcai/munin1-0001,1008.33,d02,,2.7
2005-IJCAI,new,55,results/2005-ijcai/munin1-0006,1016.34,cd05pp,,3.34
2005-IJCAI,new,22,results/2005-ijcai/blockmap_05_03-0005,0.49,sbk05,0.364431,3.0
2005-IJCAI,new,10,results/2005-ijcai/tcc4f.obfuscated-0004,0.32,cd06pp,0,1.9
2005-IJCAI,old,,results/2005-ijcai/water-0003,1.47,cd05,9.999999999999998E11,2.54
2005-IJCAI,new,33,results/2005-ijcai/pigs-0004,1.19,cd05pp,0,3.14
2005-IJCAI,new,224,results/2005-ijcai/mildew-0004,1048.01,d02pp,,20.63
2005-IJCAI,old,,results/2005-ijcai/water-0003,0.47,sbk05,0.0833333,1.73
2005-IJCAI,new,39,results/2005-ijcai/munin2-0005,1004.21,cd06pp,,11.87
2005-IJCAI,new,60,results/2005-ijcai/diabetes-0006,1039.37,cd05pp,,299.11
2005-IJCAI,old,,results/2005-ijcai/water-0002,0.47,sbk05,0.0833333,1.27
2005-IJCAI,new,30,results/2005-ijcai/munin1-0010,14.53,bklm16,2.48053e+144,0.38
2005-IJCAI,new,12,results/2005-ijcai/alarm-0015,0.12,sbk05,0.0691846,0.79
2005-IJCAI,new,55,results/2005-ijcai/munin1-0010,1002.41,cd05pp,,3.56
2005-IJCAI,old,,results/2005-ijcai/hailfinder-0006,1.26,cd05,4.210457070234164E-6,2.34
2005-IJCAI,old,,results/2005-ijcai/mastermind_03_08_03-0001,0.04,sbk05,5.37138e-10,2.15
2005-IJCAI,new,,results/2005-ijcai/mildew-0002,314.58,d02,,5.5
2005-IJCAI,old,,results/2005-ijcai/munin4-0009,2.17,d02,Inf,16.39
2005-IJCAI,new,22,results/2005-ijcai/pigs-0000,0.94,bklm16,0.25,0.23
2005-IJCAI,new,24,results/2005-ijcai/munin4-0000,85.2,bklm16,inf,0.87
2005-IJCAI,new,21,results/2005-ijcai/mastermind_03_08_03-0015,1.06,bklm16,9.78934e-08,0.21
2005-IJCAI,new,22,results/2005-ijcai/blockmap_05_03-0005,0.44,cd05pp,0.364431,5.82
2005-IJCAI,new,38,results/2005-ijcai/munin2-0014,1009.33,sbk05,,3.47
2005-IJCAI,old,,results/2005-ijcai/hailfinder-0012,20.79,sbk05,1.91694e-08,1.75
2005-IJCAI,new,42,results/2005-ijcai/munin4-0000,1008.42,cd05pp,,16.1
2005-IJCAI,old,,results/2005-ijcai/munin4-0006,4.9,cd06,Inf,118.75
2005-IJCAI,old,,results/2005-ijcai/diabetes-0015,0.17,bklm16,,5.19
2005-IJCAI,old,,results/2005-ijcai/alarm-0010,0.26,sbk05,0.0130612,1.5
2005-IJCAI,new,38,results/2005-ijcai/water-0013,166.02,cd06pp,8.27321e+10,1.78
2005-IJCAI,old,,results/2005-ijcai/munin4-0006,1001.9,sbk05,,4.96
2005-IJCAI,old,,results/2005-ijcai/munin4-0015,1000.31,sbk05,,4.83
2005-IJCAI,old,,results/2005-ijcai/munin4-0000,4.01,d02,Inf,1027.41
2005-IJCAI,new,38,results/2005-ijcai/munin2-0006,1003.84,d02pp,,10.99
2005-IJCAI,new,38,results/2005-ijcai/munin2-0014,1011.62,d02pp,,6.59
2005-IJCAI,old,,results/2005-ijcai/mildew-0004,0.14,bklm16,,1230.02
2005-IJCAI,old,,results/2005-ijcai/tcc4f.obfuscated-0006,1.05,cd06,0.7231521330550165,1.22
2005-IJCAI,new,20,results/2005-ijcai/mastermind_03_08_03-0011,0.61,sbk05,4.80902e-06,3.44
2005-IJCAI,old,,results/2005-ijcai/blockmap_05_03-0003,0.14,bklm16,0.3644312,14.99
2005-IJCAI,new,33,results/2005-ijcai/pigs-0007,1.77,sbk05,0,1.48
2005-IJCAI,old,,results/2005-ijcai/munin4-0000,1011.88,sbk05,,4.06
2005-IJCAI,old,,results/2005-ijcai/munin4-0006,4.28,d02,Inf,1004.95
2005-IJCAI,old,,results/2005-ijcai/blockmap_05_03-0012,0.05,bklm16,0.05247811,10.64
2005-IJCAI,new,20,results/2005-ijcai/munin2-0014,67.76,bklm16,inf,0.55
2005-IJCAI,old,,results/2005-ijcai/munin2-0001,1.83,cd05,Inf,3.5
2005-IJCAI,new,14,results/2005-ijcai/hailfinder-0008,0.46,bklm16,0.0185981,0.08
2005-IJCAI,old,,results/2005-ijcai/tcc4f.obfuscated-0004,0.08,bklm16,1.963978e-43,1.99
2005-IJCAI,old,,results/2005-ijcai/pathfinder-0007,1.0,cd05,0.001246075743651407,2.65
2005-IJCAI,old,,results/2005-ijcai/pigs-0008,0.8,cd06,,0.81
2005-IJCAI,old,,results/2005-ijcai/mildew-0008,0.1,bklm16,,1241.04
2005-IJCAI,old,,results/2005-ijcai/munin3-0002,0.12,bklm16,,0.76
2005-IJCAI,new,10,results/2005-ijcai/tcc4f.obfuscated-0005,0.17,cd05pp,0,1.37
2005-IJCAI,new,12,results/2005-ijcai/alarm-0007,0.24,sbk05,0.355746,0.95
2005-IJCAI,new,42,results/2005-ijcai/munin4-0015,766.15,sbk05,0,5.88
2005-IJCAI,old,,results/2005-ijcai/blockmap_05_03-0012,0.16,sbk05,0.0524781,1.9
2005-IJCAI,new,22,results/2005-ijcai/blockmap_05_03-0013,0.4,sbk05,0.0524781,2.59
2005-IJCAI,old,,results/2005-ijcai/tcc4f.obfuscated-0006,1.15,cd05,0.7231521330550167,1.3
2005-IJCAI,old,,results/2005-ijcai/mildew-0002,1.57,cd06,7.23209727734092E-8,61.7
2005-IJCAI,new,37,results/2005-ijcai/water-0008,34.43,sbk05,0.0617444,1.44
2005-IJCAI,new,21,results/2005-ijcai/students_03_02-0013,0.16,d02pp,0.401591,2.31
2005-IJCAI,new,24,results/2005-ijcai/hailfinder-0008,1.79,sbk05,0.0185981,0.98
2005-IJCAI,old,,results/2005-ijcai/hailfinder-0006,0.34,sbk05,4.21046e-06,1.88
2005-IJCAI,old,,results/2005-ijcai/students_03_02-0012,0.03,sbk05,0.401591,1.42
2005-IJCAI,new,38,results/2005-ijcai/munin2-0001,1034.34,cd05pp,,13.12
2005-IJCAI,new,10,results/2005-ijcai/tcc4f.obfuscated-0002,0.35,d02pp,0,2.39
2005-IJCAI,old,,results/2005-ijcai/alarm-0015,0.11,bklm16,0.06918285,0.65
2005-IJCAI,old,,results/2005-ijcai/munin1-0006,1.67,d02,1.4287716778170873E144,13.13
2005-IJCAI,old,,results/2005-ijcai/munin1-0010,1.89,cd05,2.4805269954608285E144,4.73
2005-IJCAI,old,,results/2005-ijcai/hailfinder-0014,2.63,d02,7.562288819096225E-9,17.2
2005-IJCAI,old,,results/2005-ijcai/mastermind_03_08_03-0013,0.18,bklm16,2.643119e-06,16.29
2005-IJCAI,new,79,results/2005-ijcai/pathfinder-0002,1038.78,sbk05,,2.75
2005-IJCAI,new,20,results/2005-ijcai/mastermind_03_08_03-0011,0.43,d02pp,4.80902e-06,4.23
2005-IJCAI,new,55,results/2005-ijcai/munin1-0007,1007.28,cd05pp,,3.41
2005-IJCAI,old,,results/2005-ijcai/pigs-0000,2.61,cd05,0.25,11.46
2005-IJCAI,old,,results/2005-ijcai/students_03_02-0003,0.13,bklm16,0.032,3.89
2005-IJCAI,new,21,results/2005-ijcai/mastermind_03_08_03-0015,0.42,sbk05,9.78934e-08,2.76
2005-IJCAI,old,,results/2005-ijcai/pathfinder-0002,1.61,bklm16,0.0009351829,109.5
2005-IJCAI,new,42,results/2005-ijcai/munin4-0006,1020.54,sbk05,,6.34
2005-IJCAI,old,,results/2005-ijcai/pathfinder-0002,1.6,d02,0.002075119960346739,2.24
2005-IJCAI,old,,results/2005-ijcai/pigs-0002,1.18,d02,2.2108591501041778E-75,3.54
2005-IJCAI,new,57,results/2005-ijcai/munin1-0007,1005.12,cd06pp,,2.01
2005-IJCAI,new,10,results/2005-ijcai/tcc4f.obfuscated-0006,0.47,bklm16,0.723155,0.08
2005-IJCAI,new,19,results/2005-ijcai/blockmap_05_03-0012,0.75,bklm16,0.0524781,0.16
2005-IJCAI,new,59,results/2005-ijcai/diabetes-0015,1240.21,sbk05,,6.79
2005-IJCAI,old,,results/2005-ijcai/pigs-0002,0.08,bklm16,2.210859e-75,6.03
2005-IJCAI,new,21,results/2005-ijcai/students_03_02-0003,0.14,cd05pp,0.032,1.83
2005-IJCAI,new,10,results/2005-ijcai/tcc4f.obfuscated-0004,3.17,d02,0,1.71
2005-IJCAI,old,,results/2005-ijcai/mildew-0000,2.21,cd05,0.22101285749164246,124.36
2006-IJAR,new,3,results/2006-ijar/fs-01,0.02,d02pp,0.5,0.66
2006-IJAR,new,4,results/2006-ijar/fs-01,0.02,d02,0.5,0.74
2006-IJAR,old,,results/2006-ijar/fs-28,1000.56,sbk05,,172.55
2006-IJAR,old,,results/2006-ijar/fs-28,6.54,cd05,,1067.96
2006-IJAR,new,,results/2006-ijar/fs-28,1149.38,bklm16,,205.38
2006-IJAR,new,13,results/2006-ijar/fs-04,0.05,cd06pp,1.52588e-05,1.6
2006-IJAR,new,560,results/2006-ijar/fs-29,1157.67,bklm16,,239.23
2006-IJAR,old,,results/2006-ijar/fs-13,8.57,d02,1.3363823550460978E-51,46.36
2006-IJAR,new,316,results/2006-ijar/fs-22,1038.98,bklm16,,46.95
2006-IJAR,old,,results/2006-ijar/fs-29,9.83,d02,6.819831532519088E-254,1013.62
2006-IJAR,old,,results/2006-ijar/fs-10,0.18,sbk05,7.88861e-31,6.04
2006-IJAR,new,215,results/2006-ijar/fs-19,111.44,sbk05,0,29.76
2006-IJAR,new,4,results/2006-ijar/fs-01,0.02,sbk05,0.5,0.67
2006-IJAR,new,4,results/2006-ijar/fs-01,0.02,bklm16,0.5,0.08
2006-IJAR,new,244,results/2006-ijar/fs-19,64.29,cd05pp,0,690.15
2006-IJAR,old,,results/2006-ijar/fs-07,1.9,cd05,1.7763568394002505E-15,4.64
2006-IJAR,new,118,results/2006-ijar/fs-13,11.75,sbk05,0,10.83
2006-IJAR,old,,results/2006-ijar/fs-10,2.27,cd06,7.888609052210118E-31,7.72
2006-IJAR,old,,results/2006-ijar/fs-07,0.1,bklm16,2.764716e-17,14.06
2006-IJAR,new,70,results/2006-ijar/fs-10,4.96,d02,0,6.74
2006-IJAR,old,,results/2006-ijar/fs-28,9.71,cd06,9.828413039546407E-237,128.73
2006-IJAR,new,172,results/2006-ijar/fs-16,60.75,d02,0,19.43
2006-IJAR,old,,results/2006-ijar/fs-16,38.31,d02,8.636168555094445E-78,516.66
2006-IJAR,new,36,results/2006-ijar/fs-07,0.33,cd06pp,1.77635e-15,6.06
2006-IJAR,old,,results/2006-ijar/fs-16,3.92,cd06,8.636168555094445E-78,23.75
2006-IJAR,old,,results/2006-ijar/fs-13,2.19,sbk05,1.33638e-51,10.83
2006-IJAR,old,,results/2006-ijar/fs-13,3.52,cd06,1.3363823550460978E-51,14.67
2006-IJAR,old,,results/2006-ijar/fs-25,7.44,cd06,7.182120874830735E-189,85.92
2006-IJAR,new,316,results/2006-ijar/fs-22,1015.58,d02pp,,61.45
2006-IJAR,new,560,results/2006-ijar/fs-29,1097.9,d02,,201.56
2006-IJAR,new,118,results/2006-ijar/fs-13,6.95,cd06pp,1.33638e-51,73.07
2006-IJAR,old,,results/2006-ijar/fs-13,3.5,cd05,1.3363823550460978E-51,35.71
2006-IJAR,new,118,results/2006-ijar/fs-13,44.67,bklm16,0,2.4
2006-IJAR,new,354,results/2006-ijar/fs-25,1091.51,bklm16,,102.72999999999999
2006-IJAR,new,528,results/2006-ijar/fs-28,1088.33,d02,,176.31
2006-IJAR,old,,results/2006-ijar/fs-04,1.34,cd05,1.52587890625E-5,2.27
2006-IJAR,new,528,results/2006-ijar/fs-28,1049.77,d02pp,,182.6
2006-IJAR,new,,results/2006-ijar/fs-29,1279.57,cd05pp,,1211.92
2006-IJAR,new,70,results/2006-ijar/fs-10,2.01,cd05pp,0,22.43
2006-IJAR,new,172,results/2006-ijar/fs-16,22.68,d02pp,0,20.89
2006-IJAR,new,13,results/2006-ijar/fs-04,0.05,cd05pp,1.52588e-05,1.79
2006-IJAR,old,,results/2006-ijar/fs-16,4.13,cd05,8.636168555094445E-78,274.43
2006-IJAR,new,70,results/2006-ijar/fs-10,11.15,bklm16,0,0.59
2006-IJAR,new,36,results/2006-ijar/fs-07,0.49,sbk05,0,3.99
2006-IJAR,new,34,results/2006-ijar/fs-07,1.74,bklm16,0,0.24
2006-IJAR,old,,results/2006-ijar/fs-29,1001.39,sbk05,,202.09
2006-IJAR,new,632,results/2006-ijar/fs-22,1069.9,cd06pp,,1057.1
2006-IJAR,new,3,results/2006-ijar/fs-01,0.02,cd05pp,0.5,0.76
2006-IJAR,old,,results/2006-ijar/fs-19,0.06,bklm16,,20.32
2006-IJAR,old,,results/2006-ijar/fs-25,5.71,cd05,,1061.17
2006-IJAR,new,13,results/2006-ijar/fs-04,0.13,bklm16,1.52588e-05,0.1
2006-IJAR,old,,results/2006-ijar/fs-25,7.33,d02,7.182120874830735E-189,1022.37
2006-IJAR,new,36,results/2006-ijar/fs-07,0.36,d02pp,0,3.47
2006-IJAR,new,244,results/2006-ijar/fs-19,464.83,bklm16,0,20.28
2006-IJAR,old,,results/2006-ijar/fs-01,0.06,bklm16,0.25,0.17
2006-IJAR,old,,results/2006-ijar/fs-25,1000.93,sbk05,,96.44
2006-IJAR,new,172,results/2006-ijar/fs-16,22.45,cd05pp,0,255.1
2006-IJAR,old,,results/2006-ijar/fs-04,1.32,cd06,1.52587890625E-5,2.16
2006-IJAR,old,,results/2006-ijar/fs-29,0.16,bklm16,,242.6
2006-IJAR,old,,results/2006-ijar/fs-19,3.71,cd05,,1023.2
2006-IJAR,new,172,results/2006-ijar/fs-16,150.04,bklm16,0,7.51
2006-IJAR,new,164,results/2006-ijar/fs-16,23.07,cd06pp,8.63615e-78,224.93
2006-IJAR,old,,results/2006-ijar/fs-22,4.6,cd05,,1032.07
2006-IJAR,old,,results/2006-ijar/fs-07,1.77,cd06,1.7763568394002505E-15,4.79
2006-IJAR,new,13,results/2006-ijar/fs-04,0.05,d02pp,1.52588e-05,1.49
2006-IJAR,old,,results/2006-ijar/fs-01,0.57,cd06,0.5,0.93
2006-IJAR,new,36,results/2006-ijar/fs-07,0.34,cd05pp,0,5.94
2006-IJAR,old,,results/2006-ijar/fs-04,0.06,bklm16,1.847744e-06,3.09
2006-IJAR,new,528,results/2006-ijar/fs-28,1059.81,sbk05,,175.45
2006-IJAR,old,,results/2006-ijar/fs-25,0.06,bklm16,,102.87
2006-IJAR,new,632,results/2006-ijar/fs-22,1069.74,cd05pp,,1058.51
2006-IJAR,new,412,results/2006-ijar/fs-25,1001.84,d02,0,98.68
2006-IJAR,old,,results/2006-ijar/fs-04,0.01,sbk05,1.52588e-05,1.48
2006-IJAR,new,244,results/2006-ijar/fs-19,63.35,cd06pp,2.12898e-109,607.01
2006-IJAR,old,,results/2006-ijar/fs-19,4.9,cd06,2.1289799200040754E-109,30.75
2006-IJAR,old,,results/2006-ijar/fs-07,0.02,sbk05,1.77636e-15,4.11
2006-IJAR,old,,results/2006-ijar/fs-16,25.86,sbk05,8.63617e-78,18.89
2006-IJAR,old,,results/2006-ijar/fs-10,0.05,bklm16,,0.6
2006-IJAR,old,,results/2006-ijar/fs-22,1000.54,sbk05,,54.88
2006-IJAR,old,,results/2006-ijar/fs-13,0.06,bklm16,,2.47
2006-IJAR,old,,results/2006-ijar/fs-01,0.55,cd05,0.5,1.03
2006-IJAR,new,3,results/2006-ijar/fs-01,0.02,cd06pp,0.5,0.72
2006-IJAR,new,560,results/2006-ijar/fs-29,1065.61,sbk05,,198.9
2006-IJAR,old,,results/2006-ijar/fs-29,7.28,cd05,,1080.11
2006-IJAR,new,118,results/2006-ijar/fs-13,7.09,d02pp,0,12.72
2006-IJAR,new,172,results/2006-ijar/fs-16,37.56,sbk05,0,18.9
2006-IJAR,old,,results/2006-ijar/fs-04,1.27,d02,1.52587890625E-5,1.75
2006-IJAR,new,36,results/2006-ijar/fs-07,0.77,d02,0,4.12
2006-IJAR,new,118,results/2006-ijar/fs-13,7.18,cd05pp,0,82.7
2006-IJAR,new,824,results/2006-ijar/fs-25,1133.26,cd06pp,,1099.65
2006-IJAR,new,412,results/2006-ijar/fs-25,615.43,sbk05,0,94.96000000000001
2006-IJAR,new,13,results/2006-ijar/fs-04,0.06,sbk05,1.52588e-05,1.56
2006-IJAR,new,118,results/2006-ijar/fs-13,19.7,d02,0,10.56
2006-IJAR,new,,results/2006-ijar/fs-29,1259.58,cd06pp,,1208.34
2006-IJAR,new,,results/2006-ijar/fs-25,1127.31,cd05pp,,1099.7
2006-IJAR,old,,results/2006-ijar/fs-29,9.62,cd06,6.819831532519088E-254,143.54
2006-IJAR,new,316,results/2006-ijar/fs-22,415.25,d02,0,52.25
2006-IJAR,new,244,results/2006-ijar/fs-19,66.14,d02pp,0,36.2
2006-IJAR,new,66,results/2006-ijar/fs-10,2.17,cd06pp,7.88861e-31,19.57
2006-IJAR,new,244,results/2006-ijar/fs-19,178.05,d02,0,33.68
2006-IJAR,old,,results/2006-ijar/fs-28,9.59,d02,9.828413039546407E-237,1015.5
2006-IJAR,old,,results/2006-ijar/fs-10,2.36,cd05,7.888609052210118E-31,9.51
2006-IJAR,new,66,results/2006-ijar/fs-10,3.43,sbk05,0,5.72
2006-IJAR,new,,results/2006-ijar/fs-28,1228.35,cd06pp,,1178.98
2006-IJAR,new,349,results/2006-ijar/fs-25,990.93,d02pp,,104.37
2006-IJAR,old,,results/2006-ijar/fs-22,0.14,bklm16,,48.02
2006-IJAR,old,,results/2006-ijar/fs-16,0.12,bklm16,,7.63
