encoding_time,inference_time,novelty,dataset,answer,instance,encoding
1.74,0.1,old,DQMR-60,2.36436e-158,results/DQMR/qmr-60/or-60-10-10-30,bklm16
1.2,0.11,new,DQMR-60,4.99803e-06,results/DQMR/qmr-60/or-60-20-6-40,d02
1.24,1000.76,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-3-30,cd06
0.1,0.02,new,DQMR-60,0.00931385,results/DQMR/qmr-60/or-60-5-5-30,cw
98.58,1.51,old,DQMR-60,0.0031822193196911807,results/DQMR/qmr-60/or-60-10-8-20,d02
0.11,0.02,new,DQMR-60,0.0263216,results/DQMR/qmr-60/or-60-10-2-10,cw
0.1,0.02,new,DQMR-60,0.0332048,results/DQMR/qmr-60/or-60-5-4-10,cw
1.25,1000.32,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-9-40,cd05
1.12,0.07,new,DQMR-60,0.00318222,results/DQMR/qmr-60/or-60-10-8-20,d02
0.1,0.02,new,DQMR-60,8.04286e-06,results/DQMR/qmr-60/or-60-10-2-40,cw
0.1,0.02,new,DQMR-60,6.87942e-06,results/DQMR/qmr-60/or-60-5-8-30,cw
0.08,0.07,new,DQMR-60,0.0811251,results/DQMR/qmr-60/or-60-5-8-10,bklm16
1.21,0.1,old,DQMR-60,0.0471013,results/DQMR/qmr-60/or-60-10-7-20,sbk05
1.28,1000.1,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-1-20,cd05
1.61,0.46,old,DQMR-60,7.320159e-07,results/DQMR/qmr-60/or-60-10-3-40,bklm16
1.15,1001.5,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-7-20,cd06
1.21,1000.34,new,DQMR-60,,results/DQMR/qmr-60/or-60-5-7-30,cd06
63.51,284.24,old,DQMR-60,,results/DQMR/qmr-60/or-60-20-5-10,bklm16
1.12,0.01,old,DQMR-60,1.52608e-05,results/DQMR/qmr-60/or-60-5-5-40,sbk05
593.63,2.67,old,DQMR-60,0.08593762762444568,results/DQMR/qmr-60/or-60-5-2-10,d02
0.11,0.02,new,DQMR-60,0.000206345,results/DQMR/qmr-60/or-60-5-10-20,cw
0.09,0.08,new,DQMR-60,0.0103201,results/DQMR/qmr-60/or-60-5-5-20,bklm16
1.78,1.03,old,DQMR-60,0.003141845512071303,results/DQMR/qmr-60/or-60-5-7-20,d02
1.21,7.42,old,DQMR-60,0.00618119,results/DQMR/qmr-60/or-60-20-9-10,sbk05
1.13,1000.6,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-5-30,cd05
1.23,0.78,old,DQMR-60,0.013302794647291147,results/DQMR/qmr-60/or-60-10-4-30,cd06
1.4,0.08,old,DQMR-60,1.179103e-07,results/DQMR/qmr-60/or-60-20-3-40,bklm16
1.2,0.06,new,DQMR-60,0.000194799,results/DQMR/qmr-60/or-60-10-5-20,sbk05
0.11,0.02,new,DQMR-60,0.0363679,results/DQMR/qmr-60/or-60-10-6-10,cw
1.21,0.9,old,DQMR-60,3.2413006534629415E-5,results/DQMR/qmr-60/or-60-20-3-20,cd05
1.2,0.07,new,DQMR-60,9.92945e-06,results/DQMR/qmr-60/or-60-10-2-30,sbk05
1.27,1000.08,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-3-20,cd05
1.25,0.93,old,DQMR-60,8.372118563714161E-4,results/DQMR/qmr-60/or-60-10-10-20,cd06
1.29,0.95,old,DQMR-60,5.3534870905243104E-8,results/DQMR/qmr-60/or-60-20-7-40,d02
1.94,0.85,old,DQMR-60,3.631824e-05,results/DQMR/qmr-60/or-60-20-10-30,bklm16
1.26,1000.17,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-3-10,cd05
16.07,61.9,old,DQMR-60,0.08112501,results/DQMR/qmr-60/or-60-5-8-10,bklm16
0.11,0.02,new,DQMR-60,2.78376e-07,results/DQMR/qmr-60/or-60-20-9-40,cw
1.15,0.02,old,DQMR-60,0.038152,results/DQMR/qmr-60/or-60-10-4-20,sbk05
1.64,0.07,old,DQMR-60,2.898539e-157,results/DQMR/qmr-60/or-60-5-7-30,bklm16
0.11,0.03,new,DQMR-60,4.58866e-05,results/DQMR/qmr-60/or-60-20-6-30,cw
0.08,0.07,new,DQMR-60,1.52608e-05,results/DQMR/qmr-60/or-60-5-5-40,bklm16
1.22,53.43,new,DQMR-60,0.109991,results/DQMR/qmr-60/or-60-5-6-30,cd06
1.53,1.26,old,DQMR-60,0.10941898913151243,results/DQMR/qmr-60/or-60-10-9-10,cd05
1.08,0.05,new,DQMR-60,0.0332048,results/DQMR/qmr-60/or-60-5-4-10,sbk05
1.21,0.78,old,DQMR-60,2.1158339699092822E-8,results/DQMR/qmr-60/or-60-20-2-40,cd06
1.16,0.06,new,DQMR-60,0.0125895,results/DQMR/qmr-60/or-60-10-1-20,sbk05
1.49,0.07,old,DQMR-60,8.806435e-160,results/DQMR/qmr-60/or-60-20-9-40,bklm16
1.24,0.8,old,DQMR-60,3.203025809531252E-5,results/DQMR/qmr-60/or-60-5-1-30,cd06
1.18,0.07,new,DQMR-60,0.0356732,results/DQMR/qmr-60/or-60-20-10-10,d02
1.23,0.12,old,DQMR-60,4.13945e-05,results/DQMR/qmr-60/or-60-5-1-20,sbk05
1.24,0.73,old,DQMR-60,9.929452700826723E-6,results/DQMR/qmr-60/or-60-10-2-30,cd06
1.17,0.63,old,DQMR-60,0.0013050041548992616,results/DQMR/qmr-60/or-60-10-7-40,cd05
1.26,1000.47,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-5-10,cd05
1.57,0.74,old,DQMR-60,0.0008372096,results/DQMR/qmr-60/or-60-10-10-20,bklm16
1.11,1000.34,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-2-30,cd05
1.22,0.08,new,DQMR-60,2.78376e-07,results/DQMR/qmr-60/or-60-20-9-40,d02
1.22,0.01,old,DQMR-60,0.000374726,results/DQMR/qmr-60/or-60-5-2-40,sbk05
1.26,0.88,old,DQMR-60,7.4739001398407525E-6,results/DQMR/qmr-60/or-60-10-10-30,cd06
1.31,0.1,old,DQMR-60,0.0001660792,results/DQMR/qmr-60/or-60-10-6-20,bklm16
1.22,2.07,new,DQMR-60,0.651082,results/DQMR/qmr-60/or-60-5-4-30,cd06
1.2,113.05,new,DQMR-60,0.651082,results/DQMR/qmr-60/or-60-5-4-30,cd05
0.09,0.08,new,DQMR-60,4.13945e-05,results/DQMR/qmr-60/or-60-5-1-20,bklm16
1001.62,4.24,old,DQMR-60,5.576281734937655E-4,results/DQMR/qmr-60/or-60-20-6-20,d02
1.52,0.07,old,DQMR-60,0.0,results/DQMR/qmr-60/or-60-5-7-40,bklm16
1.96,1.31,old,DQMR-60,0.00466462625159863,results/DQMR/qmr-60/or-60-10-5-10,cd05
125.68,2.05,old,DQMR-60,0.04857260194934239,results/DQMR/qmr-60/or-60-5-7-10,d02
11.04,1.48,old,DQMR-60,7.187122910906726E-6,results/DQMR/qmr-60/or-60-10-3-30,d02
1.16,0.82,old,DQMR-60,4.525613299111872E-5,results/DQMR/qmr-60/or-60-5-10-30,d02
0.09,0.08,new,DQMR-60,0.0161931,results/DQMR/qmr-60/or-60-5-4-20,bklm16
1.23,1000.89,new,DQMR-60,,results/DQMR/qmr-60/or-60-5-2-20,cd06
1.2,0.78,old,DQMR-60,0.008312615057595051,results/DQMR/qmr-60/or-60-5-4-40,cd05
1.24,1000.6,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-5-20,cd06
1.87,1.49,old,DQMR-60,0.050216847117884926,results/DQMR/qmr-60/or-60-10-7-10,cd06
0.09,0.08,new,DQMR-60,4.52561e-05,results/DQMR/qmr-60/or-60-5-10-30,bklm16
1.17,0.8,old,DQMR-60,4.8427871114625233E-4,results/DQMR/qmr-60/or-60-5-8-20,cd05
1.3,1001.0,new,DQMR-60,,results/DQMR/qmr-60/or-60-5-2-10,cd06
1.25,1000.4,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-6-20,cd05
1.49,0.06,old,DQMR-60,1.004041e-06,results/DQMR/qmr-60/or-60-10-6-40,bklm16
1.29,0.76,old,DQMR-60,3.605057349415903E-6,results/DQMR/qmr-60/or-60-10-8-40,cd05
1.27,1000.28,new,DQMR-60,,results/DQMR/qmr-60/or-60-5-5-20,cd05
1.23,0.08,new,DQMR-60,0.000133864,results/DQMR/qmr-60/or-60-20-7-30,d02
1.49,0.06,old,DQMR-60,0.01619311,results/DQMR/qmr-60/or-60-5-4-20,bklm16
1.13,0.8,old,DQMR-60,9.92945270082673E-6,results/DQMR/qmr-60/or-60-10-2-30,d02
0.11,0.02,new,DQMR-60,2.68571e-05,results/DQMR/qmr-60/or-60-5-10-40,cw
0.11,0.02,new,DQMR-60,2.11583e-08,results/DQMR/qmr-60/or-60-20-2-40,cw
2.35,3.22,old,DQMR-60,0.004401195,results/DQMR/qmr-60/or-60-5-10-10,bklm16
1.22,0.42,old,DQMR-60,0.0485726,results/DQMR/qmr-60/or-60-5-7-10,sbk05
0.09,0.07,new,DQMR-60,0.0816407,results/DQMR/qmr-60/or-60-5-5-10,bklm16
0.11,0.02,new,DQMR-60,0.0133028,results/DQMR/qmr-60/or-60-10-4-30,cw
0.09,0.07,new,DQMR-60,0.0332048,results/DQMR/qmr-60/or-60-5-4-10,bklm16
1.18,200.68,old,DQMR-60,0.0714993,results/DQMR/qmr-60/or-60-10-10-10,sbk05
1.21,0.02,old,DQMR-60,0.000636882,results/DQMR/qmr-60/or-60-5-2-30,sbk05
1.21,0.06,new,DQMR-60,0.055584,results/DQMR/qmr-60/or-60-20-1-10,sbk05
1.21,0.07,new,DQMR-60,3.63182e-05,results/DQMR/qmr-60/or-60-20-10-30,sbk05
1.2,0.77,old,DQMR-60,3.4797008976264964E-7,results/DQMR/qmr-60/or-60-20-9-30,cd05
1.96,3.34,old,DQMR-60,0.08164064,results/DQMR/qmr-60/or-60-5-5-10,bklm16
1.23,0.06,new,DQMR-60,3.46712e-05,results/DQMR/qmr-60/or-60-10-9-30,sbk05
1.23,0.88,old,DQMR-60,0.0029311950963470893,results/DQMR/qmr-60/or-60-10-7-30,cd06
99.35,2.37,old,DQMR-60,7.833233401213869E-5,results/DQMR/qmr-60/or-60-20-4-30,d02
1.24,1001.45,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-8-20,cd06
1.15,0.78,old,DQMR-60,2.783760718101197E-7,results/DQMR/qmr-60/or-60-20-9-40,cd05
0.11,0.03,new,DQMR-60,9.27035e-06,results/DQMR/qmr-60/or-60-20-4-40,cw
1.18,0.06,new,DQMR-60,0.00153915,results/DQMR/qmr-60/or-60-20-4-20,sbk05
1.26,0.08,new,DQMR-60,0.0386816,results/DQMR/qmr-60/or-60-20-7-10,d02
1.22,0.79,old,DQMR-60,3.467120689966142E-5,results/DQMR/qmr-60/or-60-10-9-30,cd05
1.24,1000.36,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-2-40,cd06
1.19,0.08,new,DQMR-60,1.19888e-05,results/DQMR/qmr-60/or-60-20-8-20,d02
1.26,0.08,new,DQMR-60,0.0263216,results/DQMR/qmr-60/or-60-10-2-10,d02
2.64,1.09,old,DQMR-60,4.2937501682592036E-7,results/DQMR/qmr-60/or-60-10-1-40,d02
1.13,0.15,old,DQMR-60,0.000206345,results/DQMR/qmr-60/or-60-5-10-20,sbk05
1.58,0.08,old,DQMR-60,9.158227e-158,results/DQMR/qmr-60/or-60-10-6-30,bklm16
134.67,2.5,old,DQMR-60,0.00466462625159863,results/DQMR/qmr-60/or-60-10-5-10,d02
1.28,0.84,old,DQMR-60,7.320177347878883E-7,results/DQMR/qmr-60/or-60-10-3-40,cd05
1.23,0.12,new,DQMR-60,0.00473583,results/DQMR/qmr-60/or-60-5-1-10,d02
1.1,0.07,new,DQMR-60,8.04286e-06,results/DQMR/qmr-60/or-60-10-2-40,d02
0.1,0.02,new,DQMR-60,5.80284e-06,results/DQMR/qmr-60/or-60-10-5-40,cw
1.16,3.73,old,DQMR-60,0.000133864,results/DQMR/qmr-60/or-60-20-7-30,sbk05
1.27,1000.48,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-6-40,cd05
1.23,0.08,new,DQMR-60,0.00153915,results/DQMR/qmr-60/or-60-20-4-20,d02
0.11,0.02,new,DQMR-60,8.72782e-05,results/DQMR/qmr-60/or-60-10-3-20,cw
1.15,0.07,new,DQMR-60,7.4739e-06,results/DQMR/qmr-60/or-60-10-10-30,sbk05
1.2,479.5,new,DQMR-60,1.50712,results/DQMR/qmr-60/or-60-5-4-20,cd06
1.24,1001.14,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-1-20,cd06
1.12,0.07,new,DQMR-60,0.0329183,results/DQMR/qmr-60/or-60-20-4-10,d02
1001.48,1.63,old,DQMR-60,0.3972143184582181,results/DQMR/qmr-60/or-60-5-6-10,d02
27.73,3.03,old,DQMR-60,0.03567322956143004,results/DQMR/qmr-60/or-60-20-10-10,cd05
1.19,0.82,old,DQMR-60,0.03815204244769462,results/DQMR/qmr-60/or-60-10-4-20,cd06
0.09,0.07,new,DQMR-60,0.001769,results/DQMR/qmr-60/or-60-5-2-20,bklm16
1.17,965.68,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-6-30,cd06
1.58,1.28,old,DQMR-60,0.0016694584699554296,results/DQMR/qmr-60/or-60-20-3-10,cd06
1.3,0.02,old,DQMR-60,2.89498e-05,results/DQMR/qmr-60/or-60-10-6-30,sbk05
5.79,17.86,old,DQMR-60,0.01258949,results/DQMR/qmr-60/or-60-10-1-20,bklm16
1.28,0.08,new,DQMR-60,3.30518e-05,results/DQMR/qmr-60/or-60-5-7-40,d02
1.19,0.78,old,DQMR-60,1.004043485891735E-6,results/DQMR/qmr-60/or-60-10-6-40,cd06
1.24,1000.83,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-4-20,cd06
1.28,0.87,old,DQMR-60,1.1791012840082462E-7,results/DQMR/qmr-60/or-60-20-3-40,cd05
84.28999999999999,5.76,old,DQMR-60,0.12306034362642544,results/DQMR/qmr-60/or-60-5-3-10,cd05
1.38,1.06,old,DQMR-60,0.004735828690060878,results/DQMR/qmr-60/or-60-5-1-10,cd05
0.09,0.08,new,DQMR-60,1.90883e-05,results/DQMR/qmr-60/or-60-20-5-40,bklm16
1.32,0.89,old,DQMR-60,4.5256132991118736E-5,results/DQMR/qmr-60/or-60-5-10-30,cd06
1.26,0.06,new,DQMR-60,0.0471013,results/DQMR/qmr-60/or-60-10-7-20,sbk05
146.94,20.39,old,DQMR-60,0.01215107498334319,results/DQMR/qmr-60/or-60-20-5-20,cd06
0.09,0.08,new,DQMR-60,2.90146e-06,results/DQMR/qmr-60/or-60-5-1-40,bklm16
3.91,1.59,old,DQMR-60,0.1500946352969992,results/DQMR/qmr-60/or-60-10-4-10,cd05
1.19,1000.64,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-6-10,cd06
1.19,0.04,old,DQMR-60,1.19888e-05,results/DQMR/qmr-60/or-60-20-8-20,sbk05
1.19,0.06,new,DQMR-60,0.0161931,results/DQMR/qmr-60/or-60-5-9-20,sbk05
1.24,0.06,new,DQMR-60,0.0263216,results/DQMR/qmr-60/or-60-10-2-10,sbk05
4.84,2.04,old,DQMR-60,3.54558634769052E-4,results/DQMR/qmr-60/or-60-20-5-30,cd06
1.28,0.08,new,DQMR-60,1.00404e-06,results/DQMR/qmr-60/or-60-10-6-40,d02
1.21,0.01,old,DQMR-60,3.4797e-07,results/DQMR/qmr-60/or-60-20-9-30,sbk05
0.11,0.03,new,DQMR-60,5.35349e-08,results/DQMR/qmr-60/or-60-20-7-40,cw
1.14,1000.99,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-9-10,cd06
1.39,1.08,old,DQMR-60,3.823727080872257E-4,results/DQMR/qmr-60/or-60-10-1-30,cd05
0.11,0.02,new,DQMR-60,1.19888e-05,results/DQMR/qmr-60/or-60-20-8-20,cw
89.71000000000001,273.54,old,DQMR-60,,results/DQMR/qmr-60/or-60-20-4-10,bklm16
1.29,0.08,new,DQMR-60,0.00016608,results/DQMR/qmr-60/or-60-10-6-20,d02
1.21,1000.17,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-2-10,cd05
1.13,1000.78,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-3-20,cd05
0.11,0.02,new,DQMR-60,0.164486,results/DQMR/qmr-60/or-60-10-3-10,cw
1001.12,5.47,old,DQMR-60,0.03711350366800124,results/DQMR/qmr-60/or-60-10-1-10,d02
0.11,0.02,new,DQMR-60,1.64232e-05,results/DQMR/qmr-60/or-60-10-9-40,cw
0.11,0.02,new,DQMR-60,0.00466463,results/DQMR/qmr-60/or-60-10-5-10,cw
1.29,1.09,old,DQMR-60,3.631817631146328E-5,results/DQMR/qmr-60/or-60-20-10-30,cd05
1.36,1.08,old,DQMR-60,3.823727080872257E-4,results/DQMR/qmr-60/or-60-10-1-30,cd06
1.21,1000.12,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-4-40,cd05
0.09,0.08,new,DQMR-60,0.0121511,results/DQMR/qmr-60/or-60-20-5-20,bklm16
1.62,0.06,old,DQMR-60,2.115838e-08,results/DQMR/qmr-60/or-60-20-2-40,bklm16
2.15,2.65,old,DQMR-60,0.001669461,results/DQMR/qmr-60/or-60-20-3-10,bklm16
1.63,1.66,old,DQMR-60,0.1094187,results/DQMR/qmr-60/or-60-10-9-10,bklm16
138.48,2.24,old,DQMR-60,4.588658633307493E-5,results/DQMR/qmr-60/or-60-20-6-30,d02
0.11,0.02,new,DQMR-60,4.99803e-06,results/DQMR/qmr-60/or-60-20-6-40,cw
0.09,0.08,new,DQMR-60,0.000194799,results/DQMR/qmr-60/or-60-10-5-20,bklm16
1.51,0.06,old,DQMR-60,0.001305,results/DQMR/qmr-60/or-60-10-7-40,bklm16
1.27,0.08,new,DQMR-60,0.00116059,results/DQMR/qmr-60/or-60-5-9-30,d02
12.85,77.01,old,DQMR-60,0.07149908,results/DQMR/qmr-60/or-60-10-10-10,bklm16
1.58,0.11,old,DQMR-60,0.001276441,results/DQMR/qmr-60/or-60-10-9-20,bklm16
1.13,0.76,old,DQMR-60,2.350192786189155E-4,results/DQMR/qmr-60/or-60-5-9-40,cd06
2.18,1.47,old,DQMR-60,0.0010102982780227474,results/DQMR/qmr-60/or-60-20-10-20,cd06
1001.13,9.2,old,DQMR-60,0.032918264991351476,results/DQMR/qmr-60/or-60-20-4-10,d02
0.09,0.07,new,DQMR-60,0.055584,results/DQMR/qmr-60/or-60-20-1-10,bklm16
1.29,30.81,new,DQMR-60,0.00116188,results/DQMR/qmr-60/or-60-5-1-40,cd06
1.58,0.09,old,DQMR-60,0.002931187,results/DQMR/qmr-60/or-60-10-7-30,bklm16
1.62,0.39,old,DQMR-60,0.0003823717,results/DQMR/qmr-60/or-60-10-1-30,bklm16
12.99,0.1,new,DQMR-60,0.0161931,results/DQMR/qmr-60/or-60-5-4-20,d02
1.29,1000.45,new,DQMR-60,,results/DQMR/qmr-60/or-60-5-6-30,cd05
1.13,0.07,new,DQMR-60,3.2413e-05,results/DQMR/qmr-60/or-60-20-3-20,d02
1.25,1000.88,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-8-10,cd05
1.21,0.07,new,DQMR-60,0.0121511,results/DQMR/qmr-60/or-60-20-5-20,sbk05
1.28,0.09,new,DQMR-60,8.47798e-07,results/DQMR/qmr-60/or-60-20-10-40,d02
0.08,0.07,new,DQMR-60,0.00931385,results/DQMR/qmr-60/or-60-5-5-30,bklm16
0.11,0.02,new,DQMR-60,0.00872796,results/DQMR/qmr-60/or-60-10-4-40,cw
1.22,1000.27,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-8-30,cd05
0.11,0.02,new,DQMR-60,0.000194799,results/DQMR/qmr-60/or-60-10-5-20,cw
26.93,1.65,old,DQMR-60,1.2081586289143092E-4,results/DQMR/qmr-60/or-60-20-2-20,d02
1.05,0.65,old,DQMR-60,0.0013050041548992616,results/DQMR/qmr-60/or-60-10-7-40,cd06
0.1,0.02,new,DQMR-60,0.001305,results/DQMR/qmr-60/or-60-10-7-40,cw
1.26,0.78,old,DQMR-60,2.783760718101197E-7,results/DQMR/qmr-60/or-60-20-9-40,cd06
1.55,0.08,old,DQMR-60,0.01330276,results/DQMR/qmr-60/or-60-10-4-30,bklm16
1.12,0.07,new,DQMR-60,0.0399657,results/DQMR/qmr-60/or-60-20-2-10,d02
1.17,0.06,new,DQMR-60,0.0371135,results/DQMR/qmr-60/or-60-10-1-10,sbk05
1.1,0.06,new,DQMR-60,0.0356732,results/DQMR/qmr-60/or-60-20-10-10,sbk05
0.09,0.07,new,DQMR-60,0.000484279,results/DQMR/qmr-60/or-60-5-8-20,bklm16
1.23,33.8,old,DQMR-60,0.00153915,results/DQMR/qmr-60/or-60-20-4-20,sbk05
1.28,0.08,new,DQMR-60,0.0133028,results/DQMR/qmr-60/or-60-10-4-30,d02
1.15,0.98,old,DQMR-60,0.0029311950963470893,results/DQMR/qmr-60/or-60-10-7-30,d02
2.95,6.37,old,DQMR-60,0.004664614,results/DQMR/qmr-60/or-60-10-5-10,bklm16
1.29,0.08,new,DQMR-60,3.20303e-05,results/DQMR/qmr-60/or-60-5-1-30,d02
1.05,0.73,old,DQMR-60,5.802842904514285E-6,results/DQMR/qmr-60/or-60-10-5-40,d02
1.35,0.82,old,DQMR-60,0.003141845512071303,results/DQMR/qmr-60/or-60-5-7-20,cd05
1.22,0.98,old,DQMR-60,3.241300653462943E-5,results/DQMR/qmr-60/or-60-20-3-20,cd06
1.2,0.93,old,DQMR-60,9.27035e-06,results/DQMR/qmr-60/or-60-20-4-40,sbk05
0.09,0.07,new,DQMR-60,0.0371135,results/DQMR/qmr-60/or-60-10-1-10,bklm16
1.06,0.87,old,DQMR-60,1.6423203268260675E-5,results/DQMR/qmr-60/or-60-10-9-40,d02
1.16,0.06,new,DQMR-60,4.99803e-06,results/DQMR/qmr-60/or-60-20-6-40,sbk05
1.16,0.07,new,DQMR-60,1.35926e-05,results/DQMR/qmr-60/or-60-20-9-20,sbk05
1.26,1000.17,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-6-10,cd05
0.11,0.02,new,DQMR-60,0.0103201,results/DQMR/qmr-60/or-60-5-5-20,cw
0.09,0.08,new,DQMR-60,0.00116059,results/DQMR/qmr-60/or-60-5-9-30,bklm16
1.4,0.13,old,DQMR-60,3.203022e-05,results/DQMR/qmr-60/or-60-5-1-30,bklm16
1.38,0.22,old,DQMR-60,0.04710115,results/DQMR/qmr-60/or-60-10-7-20,bklm16
1.11,0.07,new,DQMR-60,1.52608e-05,results/DQMR/qmr-60/or-60-5-5-40,d02
1.2,1000.29,new,DQMR-60,,results/DQMR/qmr-60/or-60-5-10-10,cd06
1.23,1000.27,new,DQMR-60,,results/DQMR/qmr-60/or-60-5-10-30,cd05
1.4,0.07,old,DQMR-60,0.0,results/DQMR/qmr-60/or-60-10-10-40,bklm16
1001.59,1.45,old,DQMR-60,0.08164074624322334,results/DQMR/qmr-60/or-60-5-5-10,d02
2.13,1.25,old,DQMR-60,2.0634513730791098E-4,results/DQMR/qmr-60/or-60-5-10-20,d02
0.11,0.02,new,DQMR-60,8.36326e-07,results/DQMR/qmr-60/or-60-20-8-30,cw
1.26,1.02,old,DQMR-60,4.998027420984427E-6,results/DQMR/qmr-60/or-60-20-6-40,cd06
1.29,0.07,new,DQMR-60,2.90146e-06,results/DQMR/qmr-60/or-60-5-1-40,sbk05
1.24,0.06,new,DQMR-60,0.0485726,results/DQMR/qmr-60/or-60-5-7-10,sbk05
1.18,0.01,old,DQMR-60,3.30518e-05,results/DQMR/qmr-60/or-60-5-7-40,sbk05
1.26,0.08,new,DQMR-60,8.72782e-05,results/DQMR/qmr-60/or-60-10-3-20,d02
0.09,0.07,new,DQMR-60,2.68571e-05,results/DQMR/qmr-60/or-60-5-10-40,bklm16
0.09,0.08,new,DQMR-60,1.26144e-07,results/DQMR/qmr-60/or-60-20-8-40,bklm16
1.25,2.29,new,DQMR-60,0.0831482,results/DQMR/qmr-60/or-60-5-6-40,cd06
1.2,0.06,new,DQMR-60,0.00127644,results/DQMR/qmr-60/or-60-10-9-20,sbk05
1.25,1001.42,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-4-10,cd06
0.11,0.02,new,DQMR-60,6.61685e-07,results/DQMR/qmr-60/or-60-10-10-40,cw
1001.44,2.13,old,DQMR-60,0.026321557268466116,results/DQMR/qmr-60/or-60-10-2-10,d02
1.53,0.09,old,DQMR-60,5.353497e-08,results/DQMR/qmr-60/or-60-20-7-40,bklm16
0.09,0.07,new,DQMR-60,0.0471013,results/DQMR/qmr-60/or-60-10-7-20,bklm16
0.09,0.08,new,DQMR-60,0.000746456,results/DQMR/qmr-60/or-60-5-6-40,bklm16
1.11,1000.73,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-2-10,cd06
1.1,0.01,old,DQMR-60,7.62058e-08,results/DQMR/qmr-60/or-60-20-2-30,sbk05
0.09,0.07,new,DQMR-60,0.0699967,results/DQMR/qmr-60/or-60-5-3-20,bklm16
1.19,0.06,new,DQMR-60,0.000382373,results/DQMR/qmr-60/or-60-10-1-30,sbk05
0.11,0.02,new,DQMR-60,0.0714993,results/DQMR/qmr-60/or-60-10-10-10,cw
1.57,1.13,old,DQMR-60,0.004401200831986652,results/DQMR/qmr-60/or-60-5-10-10,cd05
0.08,0.07,new,DQMR-60,7.62058e-08,results/DQMR/qmr-60/or-60-20-2-30,bklm16
1.23,1000.36,new,DQMR-60,,results/DQMR/qmr-60/or-60-10-10-30,cd05
1.22,0.87,old,DQMR-60,2.8270666441876364E-5,results/DQMR/qmr-60/or-60-5-8-40,cd05
1.17,707.46,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-6-10,cd06
1.25,0.08,new,DQMR-60,0.00127644,results/DQMR/qmr-60/or-60-10-9-20,d02
0.11,0.02,new,DQMR-60,1.90883e-05,results/DQMR/qmr-60/or-60-20-5-40,cw
1.11,0.01,old,DQMR-60,0.00219407,results/DQMR/qmr-60/or-60-5-6-20,sbk05
0.09,0.07,new,DQMR-60,0.00016608,results/DQMR/qmr-60/or-60-10-6-20,bklm16
1.23,0.79,old,DQMR-60,2.486006424677307E-4,results/DQMR/qmr-60/or-60-5-3-40,cd05
1.14,1001.01,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-4-10,cd06
1.31,1000.23,new,DQMR-60,,results/DQMR/qmr-60/or-60-5-2-10,cd05
0.11,0.02,new,DQMR-60,0.000120816,results/DQMR/qmr-60/or-60-20-2-20,cw
1.3,0.08,new,DQMR-60,0.000626497,results/DQMR/qmr-60/or-60-5-3-30,d02
1.26,0.07,new,DQMR-60,0.000626497,results/DQMR/qmr-60/or-60-5-3-30,sbk05
1.24,0.08,new,DQMR-60,1.1791e-07,results/DQMR/qmr-60/or-60-20-3-40,d02
0.09,0.08,new,DQMR-60,4.29375e-07,results/DQMR/qmr-60/or-60-10-1-40,bklm16
1.25,1000.13,new,DQMR-60,,results/DQMR/qmr-60/or-60-20-4-30,cd05
1.21,0.06,new,DQMR-60,0.00473583,results/DQMR/qmr-60/or-60-5-1-10,sbk05
33.8,7.41,old,DQMR-60,0.05558396518400003,results/DQMR/qmr-60/or-60-20-1-10,cd06
0.09,0.08,new,DQMR-60,0.000235019,results/DQMR/qmr-60/or-60-5-9-40,bklm16
0.09,0.07,new,DQMR-60,0.397214,results/DQMR/qmr-60/or-60-5-6-10,bklm16
0.11,0.02,new,DQMR-60,0.0485726,results/DQMR/qmr-60/or-60-5-7-10,cw
1.27,0.09,new,DQMR-60,4.58866e-05,results/DQMR/qmr-60/or-60-20-6-30,d02
